ao_link,lat,lon,itemLabel,ao_description
https://www.atlasobscura.com/places/la-morgue-de-paris,48.852055,2.35228,"
Site of La Morgue de Paris
","
The location of this small park was once the site of an infamous public morgue.
"
https://www.atlasobscura.com/places/severed-head-sculpture-rennes-france,48.110986,-1.678408,"
‘A Fountain’ by Claudio Parmiggiani
","
Like the monarchs in its home country, this sculpture keeps losing its head.
"
https://www.atlasobscura.com/places/lange-de-la-baie,43.694614,7.263121,"
L'Ange de la Baie
","
A memorial to honor those who were killed in a Bastille Day terror attack in Nice.
"
https://www.atlasobscura.com/places/soucoupe-volante-flying-saucer,47.397948,4.532381,"
Soucoupe Volante (Flying Saucer)
","
This UFO crash-landed on the outskirts of a French town in 2009.
"
https://www.atlasobscura.com/places/statue-toussaint-louverture-la-rochelle-france,46.161726,-1.151071,"
Statue of Toussaint Louverture
","
This statue by a foremost African sculptor presents the leader in Haiti's independence struggle as a heroic figure contemplating his fledgling nation's constitution.
"
https://www.atlasobscura.com/places/le-char-duguay-trouin,47.329149,5.043207,"
Le Char Duguay-Trouin
","
This tank participated in the liberation of Dijon from Nazi occupation.
"
https://www.atlasobscura.com/places/maison-de-robespierre-france,50.29066,2.772724,"
La Maison de Robespierre
","
One of the most notorious leaders of the French Revolution once lived here.
"
https://www.atlasobscura.com/places/tours-aillaud-tours-nuages-nanterre,48.889727,2.226976,"
Tours Aillaud
","
The unique design of these skyscrapers in a Paris suburb led to them being nicknamed ""cloud towers.""
"
https://www.atlasobscura.com/places/arenes-de-picasso,48.838859,2.555534,"
Arènes de Picasso
","
A suburban housing complex with astonishing architectural features, locally nicknamed ""the Camemberts.""
"
https://www.atlasobscura.com/places/jules-and-paul-verne-monument,49.896324,2.303501,"
Jules and Paul Verne Monument
","
This unassuming sculpture depicts grandfather of science fiction Jules Verne and his brother as children.
"
https://www.atlasobscura.com/places/museum-vampires,48.875554,2.414373,"
Museum of Vampires 
","
The macabre collection of Jacques Sirgent, an expert scholar on the undead and all of their trappings.
"
https://www.atlasobscura.com/places/the-water-tank-beneath-palais-garnier-paris-france,48.872022,2.331743,"
Water Tank Beneath Palais Garnier
","
The subterranean ""lake"" below the Paris opera house inspired the Phantom of the Opera's lair.
"
https://www.atlasobscura.com/places/paris-padlocks-of-love,48.857773,2.337392,"
Paris Padlocks of Love
","
The celebrated eyesore created by starry-eyed sweethearts.
"
https://www.atlasobscura.com/places/pierre-bazalgues-macabre-antique-dealer,48.904032,2.338893,"
Pierre Bazalgues Macabre Antique Stand
","
Skeletons, medical artifacts, and other obscure and precious treasures all displayed in a wooden pharmacist's cabinet.
"
https://www.atlasobscura.com/places/peps,48.864382,2.352937,"
Pep's Maison
","
One of the last umbrella repair shops in Paris upholds the nostalgic art of umbrella making.
"
https://www.atlasobscura.com/places/museum-of-eroticism,48.883582,2.333773,"
Museum of Eroticism
","
Inside a former cabaret, seven floors of erotic art.
"
https://www.atlasobscura.com/places/musees-danatomie-delmas-orfila-rouviere,48.855809,2.331568,"
Musée d'Anatomie Delmas-Orfila-Rouvière
","
The largest medical and anatomical collection in France lies hidden from the public.
"
https://www.atlasobscura.com/places/musee-dupuytren,48.850839,2.34124,"
Musée Dupuytren
","
Weird wax anatomical models reside here, as do other anatomical specimens.
"
https://www.atlasobscura.com/places/alain-baroux-s-antique-curiosity-cabinet,48.902172,2.342453,"
Alain Baroux's Antique Curiosity Cabinet
","
An antique curios dealer and hybrid taxidermist.
"
https://www.atlasobscura.com/places/thanksgiving-grocery,48.853488,2.361774,"
Thanksgiving Grocery
","
An all-American grocery store in Paris sells U.S. ""cuisine"" like Pop-Tarts and Heinz ketchup to homesick ex-pats.
"
https://www.atlasobscura.com/places/jeannot-s-floor,48.830352,2.338285,"
Jeannot's Floor
","
The floorboard scrawling of a tragic madman is on public display outside a Paris hospital, much to the dismay of its opponents.
"
https://www.atlasobscura.com/places/abandoned-eurostar-train,50.378467,3.542801,"
Abandoned Eurostar Train 
","
This is what trains will look like after the zombie apocalypse.
"
https://www.atlasobscura.com/places/le-stryge,48.852968,2.349902,"
Le Stryge
","
This demon atop the Notre-Dame de Paris looks utterly bored.
"
https://www.atlasobscura.com/places/musee-de-la-poupee,48.861354,2.354078,"
Musée de la Poupée
","
Dolls of all shapes and sizes display the eras of femininity in this spooky and beautiful collection.
"
https://www.atlasobscura.com/places/francois-richard-s-scientific-devices-and-odd-machinery,48.902099,2.34269,"
François Richard's Scientific Devices and Odd Machinery
","
A charming flea market shop dedicated to retrofuturistic apparati.
"
https://www.atlasobscura.com/places/pomze-paris,48.874952,2.316779,"
Pomze Paris
","
Got apples?
"
https://www.atlasobscura.com/places/the-beverley-paris-france,48.870116,2.348716,"
The Beverley Adult Cinema
","
A font of vintage porn on the silver screen.
"
https://www.atlasobscura.com/places/rotary-love-hotel,48.881838,2.328541,"
Rotary Love Hotel 
","
A Belle Epoque bordello turned into a themed love hotel.
"
https://www.atlasobscura.com/places/into-the-wild-francois-daneck-s-colonial-house,48.902864,2.339819,"
Francois Daneck's Colonial Concept
","
Collection of antique taxidermy and natural specimens, near one of Paris's oldest flea markets.
"
https://www.atlasobscura.com/places/pirouplage-ghost-village,49.168918,-1.594291,"
Pirou-Plage Ghost Village 
","
An abandoned beach resort in Normandy reclaimed by artists.
"
https://www.atlasobscura.com/places/loisivethe-tea-and-knitting-salon,48.828104,2.351551,"
L'Oisivethé
","
This Parisian café is dedicated to great tea and the art of knitting.
"
https://www.atlasobscura.com/places/chateau-edmond-de-rothschild,48.849739,2.233647,"
Château Edmond de Rothschild
","
This crumbling, graffiti-covered mansion sits tantalizingly within reach of the proletariat who frequent a public park.
"
https://www.atlasobscura.com/places/sape-co,48.887919,2.352112,"
Sape & Co
","
A Parisian boutique devoted to la Sape, the elegant Congolese fashion subculture rooted in European colonization.
"
https://www.atlasobscura.com/places/musee-bricard,48.859365,2.362039,"
Musée Bricard
","
A curious collection of locks and keys.
"
https://www.atlasobscura.com/places/tuc-d-audoubert,43.023472,1.197079,"
Tuc d'Audoubert
","
15,000 year old bison sculptures.
"
https://www.atlasobscura.com/places/amnesia-nightclub-ruins,41.447862,9.206343,"
Amnesia Nightclub Ruins
","
Once the hottest nightclub in France, Amnesia now lies in ruins after a 2000 bombing.
"
https://www.atlasobscura.com/places/maison-prevot-melon-restaurant,43.831146,5.038737,"
Maison Prévôt
","
From the dishes to the art, this Michelin-starred restaurant orbits around one beloved French melon.
"
https://www.atlasobscura.com/places/hamster-villa,47.218028,-1.545778,"
Hamster Villa
","
Sleep in the hay, spin the wheel and eat grain pellets to your heart's delight.
"
https://www.atlasobscura.com/places/james-baldwins-house-in-france,43.698141,7.115391,"
James Baldwin's House in France
","
The writer took refuge in this home in Southern France for the last 17 years of his life.
"
https://www.atlasobscura.com/places/canard-digerateur-de-vaucanson-vaucansons-digesting-duck,45.187638,5.716753,"
Canard Digérateur de Vaucanson (Vaucanson's Digesting Duck)
","
Vaucanson's most famous automaton, brought back to life.
"
https://www.atlasobscura.com/places/fete-du-citron-lemon-festival,43.774481,7.49754,"
Fête du Citron
","
Every year, the town of Menton, France, turns lemons and oranges into giant sculptures depicting windmills, dragons, and more.
"
https://www.atlasobscura.com/places/beaumonts-blackmarket-wine,44.539859,4.189761,"
Beaumont's Black-Market Wine
","
Thanks to a clever legal loophole, this mountainside wine shop sells a hybrid cuvée that's been outlawed for nearly a century.
"
