,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
8,Mount Blue Sky,39.5883492,-105.643699,,,Go next_Near Denver,The {{convert|14271|ft|adj=on}} summit of Mount Blue Sky lies {{convert|60|mi}} and 1:45 by car southwest of the Colorado State Capitol.,"(39.5883492, -105.643699)",wikivoyage,red
9,Pikes Peak,38.8404012,-105.0439523,,,Go next_Near Denver,The {{convert|4302.31|m|ft|0|order=flip|adj=on}} summit of Pikes Peak lies {{convert|100|mi}} and 2:10 by car south of the Colorado State Capitol.,"(38.8404012, -105.0439523)",wikivoyage,red
0,Vail,39.6438028,-106.3888231,,,Go next_Mountains,"For skiers and snowboarders, winter is the best time to visit Denver. Hordes of people fly into Denver International Airport each season on their way up to the ski capitals of Summit and Eagle counties, including Vail, Beaver Creek, Copper Mountain, Keystone (Colorado)|Keystone, Loveland Basin, Arapahoe Basin, and Breckenridge (Colorado)|Breckenridge, Winter Park (Colorado)|Winter Park; a little further away are Steamboat, and Aspen. You can find information on resort shuttles at the desks in DIA's main terminal.","(39.6438028, -106.3888231)",wikivoyage,red
0,,0.0,0.0,,,Go next_Mountains,"There are many ski resorts about 1½–2 hours west of Denver along I-70, but weekend traffic to them can be very slow, especially in inclement weather. Steer clear of the crowds by skiing during the week or planning your trip outside the busy season (Thanksgiving to New Year's). There are also plenty of mountain trails for snowshoers and cross-country skiers, which are generally free. You can also take the [http://www.rtd-denver.com/ RTD] Ski-n-Ride service from Boulder to Eldora Ski Resort west of Boulder, which is the only resort with scheduled bus service. Winter Park (Colorado) receives train service with  the [https://www.amtrak.com/WinterParkExpress Winter Park Express] operated by Amtrak. Departures are once every Saturday and Sunday from January to March at 7AM with the return trip departing Winter Park at 4:30PM.","(0, 0)",wikivoyage,red
0,Colorado#National Parks|National Parks of Colorado,0.0,0.0,,,Go next_More Colorado destinations,See the '''Colorado#National Parks|National Parks of Colorado'''.,"(0, 0)",wikivoyage,red
1,Front Range,42.0918548,-88.304588,,,Go next_More Colorado destinations,"'''Winery tours''' - Visit a Front Range or mountain winery, or the vineyards in Colorado's Wine Country. Various Wine Trails have been organized by the Colorado Wine Industry Development Board, a promotional entity funded by the state. The Wine Trails can be driven or biked.","(42.0918548, -88.304588)",wikivoyage,red
0,Yellowstone National Park,44.6200885,-110.5606893,,,Go next_Neighboring states and beyond,"Yellowstone National Park is approximately a 10 hour drive along I-25, I-90, and US-191.","(44.6200885, -110.5606893)",wikivoyage,red
1,Badlands and Black Hills|Badlands,0.0,0.0,,,Go next_Neighboring states and beyond,"The Badlands and Black Hills|Badlands, Mt. Rushmore, and the Black Hills are about a 9-hour drive north on I-25.","(0, 0)",wikivoyage,red
2,--,0.0,0.0,,,Go next_Neighboring states and beyond,,"(0, 0)",wikivoyage,red
3,Taos,36.4072377,-105.573284,,,Go next_Neighboring states and beyond,"More popular ski resorts are in Taos, Grand Teton National Park|Grand Teton, Park City (Utah)|Park City, and even Lake Tahoe.","(36.4072377, -105.573284)",wikivoyage,red
4,Utah,39.4225192,-111.714358,,,Go next_Neighboring states and beyond,"More national parks are in Utah, New Mexico, and Arizona.","(39.4225192, -111.714358)",wikivoyage,red
