,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
4,Sri Gajanana Lodge ,12.9745748,77.5705062,Cottonpete Main Road , ,Sleep_Budget,,"(12.9745748, 77.5705062)",wikivoyage,red
5,Kamat Hotel ,0.0,0.0,"227, Lalbagh West Gate R.V.Road, VV.Puram ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
6,Citizen Lodge ,12.9804534,77.6038789,Lady Curzon Rd , ,Sleep_Budget,Bare bones motel-style establishment is well located but leaves much to be desired in terms of cleanliness and overall quality.,"(12.9804534, 77.6038789)",wikivoyage,red
7,FabHotel 29th Church's Inn ,0.0,0.0,"#29th Church Street, off M.G. Road ",https://www.fabhotels.com/hotels-in-bangalore/fabhotel-29th-church-inn-mg-road.html ,Sleep_Budget,,"(0, 0)",wikivoyage,red
8,Address 24 Inn ,0.0,0.0,"#54, Hebbal Kempapura, Behind Esteem Mall, 560024 ",https://bangalores.best/stay/address-24-inn ,Sleep_Budget,,"(0, 0)",wikivoyage,red
9,Hotel Grand Park ,0.0,0.0,"OTC Road, near Tavakal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
10,Manju Lodge ,0.0,0.0,Near Abhinay Theatre& Menaka Theatre Hospital Road Avenue Road , ,Sleep_Budget,,"(0, 0)",wikivoyage,red
11,Naga Residency ,0.0,0.0,"OTC Road, near Tavakal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
12,Omshakthi palace ,0.0,0.0,"OTC Road, near Tavakal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
13,Railway Retirement Room ,0.0,0.0, , ,Sleep_Budget,,"(0, 0)",wikivoyage,red
14,Red Mount Lodge ,0.0,0.0,"OTC Road, near Tavakkal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
15,Royal Regency Lodge ,12.9221357,77.5216694,S. C. Rd ,http://www.royalregencylodge.com ,Sleep_Budget,Clean rooms and convenient to the city’s local transports like the City bus station and the City Railway Station.,"(12.9221357, 77.5216694)",wikivoyage,red
16,Shree Vaishnav Gujarati Samaj ,12.9771534,77.5784005,Gandhinagar , ,Sleep_Budget,"A secure and decent place to stay if you are there for a day or two. A nice canteen with Gujarati food available. In the vicinity there is another good place available for fast food/lunch named ""SLV"".","(12.9771534, 77.5784005)",wikivoyage,red
17,T.A.P.paradise ,0.0,0.0,Hospital Road Avenue Road; cross near Abhinay Theatre & Menaka Theatre , ,Sleep_Budget,,"(0, 0)",wikivoyage,red
18,U. G. Classic ,0.0,0.0,"OTC Road, Near Tavakal Mastan Dargah, Cottonpet, near Majestic ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
19,UG Deluxe ,0.0,0.0,"Majestic, Thulsi Thotta ", ,Sleep_Budget,You may want to take an auto instead of walking down if you are going after a rainy day as your shoes will get dirty.,"(0, 0)",wikivoyage,red
20,Vardhaman Paradise ,0.0,0.0,"Ganesh Lodge Building OTC Road, near Tavakal Mastan Dargah, Cottonpet, Majestic ", ,Sleep_Budget,,"(0, 0)",wikivoyage,red
21,YMCA ,12.97109,77.58765,Nrupathunga Rd , ,Sleep_Budget,No-frills hotel.,"(12.97109, 77.58765)",wikivoyage,red
22,Art of Living Hostel ,12.9390426,77.575291,Kanakapura Road ,https://www.artofliving.org/in-en/bangalore ,Sleep_Budget,"Free food is given three times a day. Accommodation is shared between four people. The campus is undulating in terrain, and a free shuttle service is available between the numerous hostels and meditation centres. Very green campus with winding footpaths. Beware of snakes. (This hostel is two hours away from Bangalore city railway station in peak traffic.).","(12.9390426, 77.575291)",wikivoyage,red
23,--,0.0,0.0,,,Sleep_Budget,,"(0, 0)",wikivoyage,red
0,Treebo Trend 9 Marks Inn ,12.97926,77.6377,9 St Marks Rd ,https://www.treebo.com/hotels-in-bangalore/treebo-trend-9-marks-inn-indiranagar-21/ ,Sleep_Mid-range,Complementary breakfast.,"(12.97926, 77.6377)",wikivoyage,red
1,Ajantha ,12.9749918,77.6087811,22 Mahatma Gandhi Rd ,http://hotelajantha.in/ ,Sleep_Mid-range,Good simple hotel with a vegetarian restaurant.,"(12.9749918, 77.6087811)",wikivoyage,red
2,Best Western The Capitol ,12.98246,77.5945,Raj Bhavan Rd , ,Sleep_Mid-range,,"(12.98246, 77.5945)",wikivoyage,red
3,The Bouvice ,0.0,0.0,"141C, S.T. Bed Layout, 1st Main Kormangala, Sector 4 ",http://www.bouvice.com ,Sleep_Mid-range,A beautiful apartment hotel in Kormangala.,"(0, 0)",wikivoyage,red
4,Chairman's Club & Resort ,0.0,0.0,"No. 14/1, Kodigehalli Main Road, Sahakar Nagar, Hebbal (near Twin Tower) ",http://www.chairmansresort.com ,Sleep_Mid-range,"Best for Airport transit passengers. It has AC and Suites rooms. It has a lounge bar (Lock N' Load), indoor swimming pool, Badminton court, garden restaurant, indoor AC restaurant free Wi-Fi and a fitness centre.","(0, 0)",wikivoyage,red
5,--,0.0,0.0,,,Sleep_Mid-range,,"(0, 0)",wikivoyage,red
6,Fantasy Golf Resort ,0.0,0.0, ,http://www.fantasygolfresort.com ,Sleep_Mid-range,,"(0, 0)",wikivoyage,red
7,Fortune Park JP Celestial ,12.9838114,77.5853386,Race Course Rd ,http://www.fortunehotels.in/hotel/Bengaluru-Fortune_Park_JP_Celestial.aspx ,Sleep_Mid-range,,"(12.9838114, 77.5853386)",wikivoyage,red
8,Hotel Bangalore Gate ,0.0,0.0,"9 and 12, Gajanana Towers, K G Rd ",http://www.hotelbangaloregate.com/ ,Sleep_Mid-range,"Executive, superior and premium rooms. All rooms are A/C with complimentary breakfast and Wi-Fi. 24-hour room service, 2 restaurants, ample car parking.","(0, 0)",wikivoyage,red
9,Hotel Komfort Terraces ,0.0,0.0,"No 301, 3rd floor, Bluemoon Complex M G. Road ",http://komfortgrouphotels.com/ ,Sleep_Mid-range,,"(0, 0)",wikivoyage,red
10,Hotel Presidency ,0.0,0.0,"No. 22 Sadahalli Gate, Devanahalli Taluk ",http://www.hotelpresidencyblr.com/ ,Sleep_Mid-range,24/7 reception.,"(0, 0)",wikivoyage,red
11,Hotel St. Marks ,12.9757994,77.6016921,St. Marks Rd , ,Sleep_Mid-range,,"(12.9757994, 77.6016921)",wikivoyage,red
12,Hotel Vrindavan ,0.0,0.0,off MG Rd and very near to MG. Rd/Brigade Rd junction , ,Sleep_Mid-range,Nice hotel with great South Indian food.,"(0, 0)",wikivoyage,red
13,Hotel Woodlands ,12.9659076,77.5954261,"No 5, Rajaram Mohan Roy Rd ", ,Sleep_Mid-range,"Mid-range hotel, very clean, great views of the city, delicious free South Indian breakfast buffet for ₹3,400 per night for an A/C double (two single beds pushed together). Nice location for exploring the city. Long walk to M.G. Road, Garuda Mall, and Commercial Street.","(12.9659076, 77.5954261)",wikivoyage,red
14,Maple Suites ,0.0,0.0,"#142 & 143, Dollar Layout. 4th Main, BTM II Stage ",http://www.maplesuites.in ,Sleep_Mid-range,Long and short-term stay.,"(0, 0)",wikivoyage,red
15,Olde Bangalore ,13.18872575,77.62328120018364,Tarabanahalli ,http://www.oldebangalore.in ,Sleep_Mid-range,"Resort and hotel, events, receptions, multi-cuisine food, corporate event facilities, conferences.","(13.18872575, 77.62328120018364)",wikivoyage,red
16,Prakruthi Club & Resort ,0.0,0.0,"Plot no. 12A, Hegganahalli village, Kundana Hobli ",http://www.prakruthiclub.com ,Sleep_Mid-range,"Accommodation for couples, family, or corporate bookings. A conference hall that can seat 120 people and meeting facilities. Coffee shop. Lounge bar, Wi-Fi.","(0, 0)",wikivoyage,red
17,Silicon Hearth ,0.0,0.0,"174, Nagvarapalya, Rahat Bagh, Behind Big Bazaar ", ,Sleep_Mid-range,,"(0, 0)",wikivoyage,red
18,Villa Camelot ,0.0,0.0,"#94/95, 4th Cross, ECC Rd, Prithvi Layout, Whitefield ",http://www.villa-camelot.com/ ,Sleep_Mid-range,Bed and breakfast run by a North Indian couple in the back lanes of ITPL. Cosy atmosphere.,"(0, 0)",wikivoyage,red
19,Howard Johnson Bangalore Hebbal ,13.0447417,77.6264511,"132, Thanisandra Main Road, Nagawara Junction ",http://www.hojobangalore.com/ ,Sleep_Mid-range,,"(13.0447417, 77.6264511)",wikivoyage,red
0,Bengaluru Marriott Hotel White ,12.97882,77.7281,"8th Rd, Whitefield ", ,Sleep_Splurge,,"(12.97882, 77.7281)",wikivoyage,red
1,Chancery Pavilion ,12.96582,77.59868,Residency Rd , ,Sleep_Splurge,"Nice business hotel, good service and food","(12.96582, 77.59868)",wikivoyage,red
2,"The Gateway Hotel, Bengaluru ",12.97675,77.57528,"66, Residency Road ",https://www.tajhotels.com/en-in/gateway/residency-road-bangalore/ ,Sleep_Splurge,The Gateway Hotel Bengaluru is among the top hotels in the city and has won the National Tourism Award for three years in a row.,"(12.97675, 77.57528)",wikivoyage,red
3,Hotel Royal Orchid ,12.95752,77.64422,"Adjoining KGA Golf Course, Airport Rd ",https://www.royalorchidhotels.com/hotel-royal-orchid-bangalore/overview ,Sleep_Splurge,"Sometimes referred to as the ""Royal Orchid Park Plaza"". Not to be confused with Royal Orchid Central.","(12.95752, 77.64422)",wikivoyage,red
4,ITC Gardenia ,12.96697,77.59556,Residency Rd ,https://www.itchotels.com/in/en/itcgardenia-bengaluru ,Sleep_Splurge,,"(12.96697, 77.59556)",wikivoyage,red
5,ITC Windsor ,12.99414,77.58597,Sankey Rd ,https://www.itchotels.com/in/en/itcwindsor-bengaluru ,Sleep_Splurge,,"(12.99414, 77.58597)",wikivoyage,red
6,JW Marriott Hotel Bengaluru ,12.97245,77.59479,"24/1, Vittal Mallya Rd ", ,Sleep_Splurge,,"(12.97245, 77.59479)",wikivoyage,red
7,Lalit Ashok Hotel ,12.99225,77.58188,Kumara Krupa High Grounds ,http://www.nivalink.com/grandbangalore/ ,Sleep_Splurge,,"(12.99225, 77.58188)",wikivoyage,red
8,The Leela Palace Bengaluru ,12.96057,77.64848,Airport Rd ,https://www.theleela.com/en_us/hotels-in-bengaluru/the-leela-palace-hotel-bengaluru/ ,Sleep_Splurge,,"(12.96057, 77.64848)",wikivoyage,red
9,The Oberoi ,12.97332,77.618164,37-39 MG Rd ,http://www.oberoibangalore.com/index.asp?leftinfo,Sleep_Splurge,,"(12.97332, 77.618164)",wikivoyage,red
10,Park Hotel ,0.0,0.0,14/7 MG Rd ,http://www.theparkhotels.com/banglore_home.htm ,Sleep_Splurge,,"(0, 0)",wikivoyage,red
11,The Paul ,12.95375,77.63943,"139/28, Domlur Layout ", ,Sleep_Splurge,,"(12.95375, 77.63943)",wikivoyage,red
12,Streling Mac Hotel ,12.9607621,77.6399845,"134, HAL Rd ", ,Sleep_Splurge,,"(12.9607621, 77.6399845)",wikivoyage,red
13,Taj MG Road ,12.97328,77.61985,41/3 MG Rd ,https://www.tajhotels.com/en-in/taj/taj-mgroad-bengaluru/ ,Sleep_Splurge,,"(12.97328, 77.61985)",wikivoyage,red
14,Taj West End ,12.98,77.58,Race Course Rd ,https://www.tajhotels.com/en-in/taj/taj-west-end-bengaluru/ ,Sleep_Splurge,"Nestled amidst 20 acres of flora and defined by its illustrious heritage and colonial charm. Started by the Bronsons as a 10-room inn in 1887, it now has 117 magnificent rooms and suites.","(12.98, 77.58)",wikivoyage,red
15,Vivanta Bengaluru Residency Road ,12.9725,77.60857, , ,Sleep_Splurge,,"(12.9725, 77.60857)",wikivoyage,red
16,Vivanta Bengaluru Whitefield ,12.98671,77.73762, , ,Sleep_Splurge,,"(12.98671, 77.73762)",wikivoyage,red
0,--,0.0,0.0,,,Stay safe,,"(0, 0)",wikivoyage,red
1,--,0.0,0.0,,,Stay safe,,"(0, 0)",wikivoyage,red
2,--,0.0,0.0,,,Stay safe,,"(0, 0)",wikivoyage,red
3,--,0.0,0.0,,,Stay safe,,"(0, 0)",wikivoyage,red
4,--,0.0,0.0,,,Stay safe,,"(0, 0)",wikivoyage,red
5,--,0.0,0.0,,,Stay safe,,"(0, 0)",wikivoyage,red
6,--,0.0,0.0,,,Stay safe,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Connect,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Connect_Cellular,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Connect_Internet,,"(0, 0)",wikivoyage,red
0,Aster CMI Hospital ,13.0546,77.5919, ,http://asterbangalore.com/ ,Cope,"A super-speciality hospital, part of Aster DM Healthcare group. It has contemporary state-of-the-art facilities accommodating close to 500 beds and offers comprehensive primary care to quaternary care services with Centres of Excellence in Cardiac Sciences, Neurosciences, Gastroenterology Sciences, Surgery and Allied Specialties, Integrated Liver Care, Organ Transplant, Urology and Nephrology, Orthopaedics, Women’s Health, and Child & Adolescent Health.","(13.0546, 77.5919)",wikivoyage,red
1,Manipal Hospital Whitefield ,12.98804,77.72863,Whitefield Rd ,https://whitefield.manipalhospitals.com/ ,Cope,,"(12.98804, 77.72863)",wikivoyage,red
2,Sri Sathya Sai Super Speciality Hospital ,12.98125,77.72935, , ,Cope,A hospital with an impressive architectural marvel.,"(12.98125, 77.72935)",wikivoyage,red
3,Vydehi Institute of Medical Sciences and Research Centre ,12.9757,77.7291,"#82, Nallurahalli, Whitefield ",https://vims.ac.in/ ,Cope,One of India's largest super speciality hospitals.,"(12.9757, 77.7291)",wikivoyage,red
0,--,0.0,0.0,,,Cope_Pharmacies,,"(0, 0)",wikivoyage,red
0,Aster CMI Hospital ,13.0546,77.5919, ,http://asterbangalore.com/ ,Cope_Hospitals,"A super-speciality hospital, part of Aster DM Healthcare group. It has contemporary state-of-the-art facilities accommodating close to 500 beds and offers comprehensive primary care to quaternary care services with Centres of Excellence in Cardiac Sciences, Neurosciences, Gastroenterology Sciences, Surgery and Allied Specialties, Integrated Liver Care, Organ Transplant, Urology and Nephrology, Orthopaedics, Women’s Health, and Child & Adolescent Health.","(13.0546, 77.5919)",wikivoyage,red
1,Manipal Hospital Whitefield ,12.98804,77.72863,Whitefield Rd ,https://whitefield.manipalhospitals.com/ ,Cope_Hospitals,,"(12.98804, 77.72863)",wikivoyage,red
2,Sri Sathya Sai Super Speciality Hospital ,12.98125,77.72935, , ,Cope_Hospitals,A hospital with an impressive architectural marvel.,"(12.98125, 77.72935)",wikivoyage,red
3,Vydehi Institute of Medical Sciences and Research Centre ,12.9757,77.7291,"#82, Nallurahalli, Whitefield ",https://vims.ac.in/ ,Cope_Hospitals,One of India's largest super speciality hospitals.,"(12.9757, 77.7291)",wikivoyage,red
0,Canada ,0.0,0.0, ,https://www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc/offices/international-visa-offices/bangalore.html ,Cope_Consulates,,"(0, 0)",wikivoyage,red
1,France ,0.0,0.0, ,http://bangalore.ambafrance-in.org/ ,Cope_Consulates,,"(0, 0)",wikivoyage,red
2,Germany ,0.0,0.0,"2nd & 3rd floor, Cash Pharmacy Building Corner St Marks &, Residency Rd ",http://www.india.diplo.de/Vertretung/indien/en/02__Bangalore/Bangalore.html ,Cope_Consulates,,"(0, 0)",wikivoyage,red
3,Israel ,0.0,0.0, ,http://embassies.gov.il/bangalore/Pages/default.aspx ,Cope_Consulates,,"(0, 0)",wikivoyage,red
4,Japan ,0.0,0.0, ,https://www.bengaluru.in.emb-japan.go.jp/itprtop_en/index.html ,Cope_Consulates,,"(0, 0)",wikivoyage,red
5,United Kingdom ,0.0,0.0, ,https://www.gov.uk/world/organisations/british-deputy-high-commission-bangalore ,Cope_Consulates,,"(0, 0)",wikivoyage,red
0,--,0.0,0.0,,,Cope_Consulates_Currency Exchange,,"(0, 0)",wikivoyage,red
0,Chandra Choodeswarar Temple ,12.856005,77.8030285,"Hosur, Tamil Nadu ", ,Nearby,An ancient Shiva temple. The exact history of the temple is unknown. This is the only temple in Northern Tamil Nadu that has got a golden car that is used for temple functions.,"(12.856005, 77.8030285)",wikivoyage,red
0,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
1,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
2,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
3,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
4,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
5,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
6,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
7,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
8,--,0.0,0.0,,,Go next,,"(0, 0)",wikivoyage,red
