,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
0,Bereket Döner ,41.03463,28.98075,"İstiklal Cd, Sadri Alışık Sk 5 ",http://bereketdoner.com/ ,Eat,"A quite good value restaurant featuring ''döner'' (also on the plate as opposed to the usual wrap/sandwich variety; dipped in tomato sauce to the point of swimming) and traditional Turkish cuisine. The restaurant is a self-service one, i.e., you take a tray, and order your food by pointing at the entrance, and pay at the cash register right next to the food display (take your tableware and bread at this point as you won't be served any at the table), and then take your food to a table—there are two more floors upstairs. No alcohol is served.","(41.03463, 28.98075)",wikivoyage,red
1,--,41.0252857,28.9727922,,,Eat,,"(41.0252857, 28.9727922)",wikivoyage,red
2,--,41.0252857,28.9727922,,,Eat,,"(41.0252857, 28.9727922)",wikivoyage,red
3,Şampiyon Kokoreç ,41.03403,28.97771,"Hüseyinağa, Sahne Sk 21, Beyoğlu ",http://www.sampiyonkokorec.com.tr/ ,Eat,A restaurant mostly focused in ''kokoreç'' — roasted and finely minced lamb intestines (yeap). It tastes great and is very budget-friendly: only 10 TL/wrap. Try stuffed mussels as well.,"(41.03403, 28.97771)",wikivoyage,red
4,İbrahim Hakkı Uğrak Börek ,41.024212,28.97612,"Müeyyedzade, Necatibey Cd. No:45 ", ,Eat,"A bit off the tourist track, the stone oven of this börek shop gives its products a distinctive flavour.  Good value and friendly staff.  Opens early, but not all varieties of börek will be ready first thing in the morning—the peynirli böreği is usually amongst the first out of the oven.","(41.024212, 28.97612)",wikivoyage,red
0,Degustasyon Restaurant ,41.03473,28.97703,Balık Pazarı S. 25 ,http://www.degustasyon.com {{dead link,Eat,"The restaurant is meyhane style, where lively conversation is the main dish on every table, next to fish and Rakı. A lot of negative reviews.","(41.03473, 28.97703)",wikivoyage,red
1,Ficcin ,41.0325552,28.9757155,Kallavi Sokağı 13 ,http://www.ficcin.com ,Eat,"The restaurant offers an exceptional value lunch, but is also pleasantly busy at night. Several of the staff speak English and foreign tourists are welcome alongside the many locals who eat there regularly. Fıccın is unusual in being a Circassian restaurant, which also serves Turkish food. Seats are available on the street and in several rooms inside. Alcohol is also served.","(41.0325552, 28.9757155)",wikivoyage,red
2,Nevizade Street,41.03481,28.97783, , ,Eat,"One of the most famous streets in Istiklal boulevard. It's narrow, and is mostly known for its meyhane style restaurants, where lively conversation is the main dish on every table, next to fish and Rakı that is.","(41.03481, 28.97783)",wikivoyage,red
3,Haci Abdullah Lokantası ,41.035313,28.980245,"Ağa Camii, Atıf Yılmaz Caddesi (Eski Sakizagaci Caddesi) No: 9/A ",http://haciabdullah.com.tr/ ,Eat,One of the best Ottoman restaurants in the country. You can find very traditional foods there. No alcohol.,"(41.035313, 28.980245)",wikivoyage,red
4,Leb-i Derya ,41.028669,28.976346, ,http://www.lebiderya.com/ ,Eat,"A nice cafe-restaurant with a splendid view of the Bosphorus and the Topkapi Palace in Tunel, Beyoglu.","(41.028669, 28.976346)",wikivoyage,red
5,The House Café ,41.032826,28.976665,Istiklal Caddesi Mısır Apt. No:163 ,http://www.thehousecafe.com/ ,Eat,"They serve giant salads, main dishes and pizzas pleasing even to the gourmets. The menu is seasonal which allows them to use only the freshest ingredients.","(41.032826, 28.976665)",wikivoyage,red
6,Miss Pizza Sishane ,41.028618,28.973056,Meşrutiyet Caddesi 86A ,http://www.misspizza.com.tr/ ,Eat,"Very cozy Italian restaurant run by three women serving pizza, pasta, and salads.","(41.028618, 28.973056)",wikivoyage,red
7,Privato,41.0268623,28.9740831,Tımarcı Sokak 3B,http://privatocafe.com/,Eat,Traditional Turkish food with a focus on vegetarian dishes. Great for breakfast. Has a small patio in the back with a view of the Galata tower.,"(41.0268623, 28.9740831)",wikivoyage,red
8, Zeytuna ,41.03181,28.97943,Hayriye Cd. 12,http://zeytuna-cezayirde.business.site/,Eat,"Lebanese kitchen, from familiar, like falafel and hummus, to offbeat, like mutabal eggplant or mousaka chicken. Alcohol includes signature cocktails, named after Lebanon cities. There is a main hall and a bar, and the latter regularly hosts tango and salsa lessons, live blues, sometimes theatrical performances and film screenings.","(41.03181, 28.97943)",wikivoyage,red
0,360 Istanbul ,41.0327,28.9767,"Istiklal Cd 163, Mısır Apartmanı, floor 8 ",https://www.360istanbul.com/ ,Eat,Great reviews for this rooftop restaurant with panoramic views.,"(41.0327, 28.9767)",wikivoyage,red
0,Bereket Döner ,41.03463,28.98075,"İstiklal Cd, Sadri Alışık Sk 5 ",http://bereketdoner.com/ ,Eat_Budget,"A quite good value restaurant featuring ''döner'' (also on the plate as opposed to the usual wrap/sandwich variety; dipped in tomato sauce to the point of swimming) and traditional Turkish cuisine. The restaurant is a self-service one, i.e., you take a tray, and order your food by pointing at the entrance, and pay at the cash register right next to the food display (take your tableware and bread at this point as you won't be served any at the table), and then take your food to a table—there are two more floors upstairs. No alcohol is served.","(41.03463, 28.98075)",wikivoyage,red
1,--,41.0252857,28.9727922,,,Eat_Budget,,"(41.0252857, 28.9727922)",wikivoyage,red
2,--,41.0252857,28.9727922,,,Eat_Budget,,"(41.0252857, 28.9727922)",wikivoyage,red
3,Şampiyon Kokoreç ,41.03403,28.97771,"Hüseyinağa, Sahne Sk 21, Beyoğlu ",http://www.sampiyonkokorec.com.tr/ ,Eat_Budget,A restaurant mostly focused in ''kokoreç'' — roasted and finely minced lamb intestines (yeap). It tastes great and is very budget-friendly: only 10 TL/wrap. Try stuffed mussels as well.,"(41.03403, 28.97771)",wikivoyage,red
4,İbrahim Hakkı Uğrak Börek ,41.024212,28.97612,"Müeyyedzade, Necatibey Cd. No:45 ", ,Eat_Budget,"A bit off the tourist track, the stone oven of this börek shop gives its products a distinctive flavour.  Good value and friendly staff.  Opens early, but not all varieties of börek will be ready first thing in the morning—the peynirli böreği is usually amongst the first out of the oven.","(41.024212, 28.97612)",wikivoyage,red
0,Degustasyon Restaurant ,41.03473,28.97703,Balık Pazarı S. 25 ,http://www.degustasyon.com {{dead link,Eat_Mid-range,"The restaurant is meyhane style, where lively conversation is the main dish on every table, next to fish and Rakı. A lot of negative reviews.","(41.03473, 28.97703)",wikivoyage,red
1,Ficcin ,41.0325552,28.9757155,Kallavi Sokağı 13 ,http://www.ficcin.com ,Eat_Mid-range,"The restaurant offers an exceptional value lunch, but is also pleasantly busy at night. Several of the staff speak English and foreign tourists are welcome alongside the many locals who eat there regularly. Fıccın is unusual in being a Circassian restaurant, which also serves Turkish food. Seats are available on the street and in several rooms inside. Alcohol is also served.","(41.0325552, 28.9757155)",wikivoyage,red
2,Nevizade Street,41.03481,28.97783, , ,Eat_Mid-range,"One of the most famous streets in Istiklal boulevard. It's narrow, and is mostly known for its meyhane style restaurants, where lively conversation is the main dish on every table, next to fish and Rakı that is.","(41.03481, 28.97783)",wikivoyage,red
3,Haci Abdullah Lokantası ,41.035313,28.980245,"Ağa Camii, Atıf Yılmaz Caddesi (Eski Sakizagaci Caddesi) No: 9/A ",http://haciabdullah.com.tr/ ,Eat_Mid-range,One of the best Ottoman restaurants in the country. You can find very traditional foods there. No alcohol.,"(41.035313, 28.980245)",wikivoyage,red
4,Leb-i Derya ,41.028669,28.976346, ,http://www.lebiderya.com/ ,Eat_Mid-range,"A nice cafe-restaurant with a splendid view of the Bosphorus and the Topkapi Palace in Tunel, Beyoglu.","(41.028669, 28.976346)",wikivoyage,red
5,The House Café ,41.032826,28.976665,Istiklal Caddesi Mısır Apt. No:163 ,http://www.thehousecafe.com/ ,Eat_Mid-range,"They serve giant salads, main dishes and pizzas pleasing even to the gourmets. The menu is seasonal which allows them to use only the freshest ingredients.","(41.032826, 28.976665)",wikivoyage,red
6,Miss Pizza Sishane ,41.028618,28.973056,Meşrutiyet Caddesi 86A ,http://www.misspizza.com.tr/ ,Eat_Mid-range,"Very cozy Italian restaurant run by three women serving pizza, pasta, and salads.","(41.028618, 28.973056)",wikivoyage,red
7,Privato,41.0268623,28.9740831,Tımarcı Sokak 3B,http://privatocafe.com/,Eat_Mid-range,Traditional Turkish food with a focus on vegetarian dishes. Great for breakfast. Has a small patio in the back with a view of the Galata tower.,"(41.0268623, 28.9740831)",wikivoyage,red
8, Zeytuna ,41.03181,28.97943,Hayriye Cd. 12,http://zeytuna-cezayirde.business.site/,Eat_Mid-range,"Lebanese kitchen, from familiar, like falafel and hummus, to offbeat, like mutabal eggplant or mousaka chicken. Alcohol includes signature cocktails, named after Lebanon cities. There is a main hall and a bar, and the latter regularly hosts tango and salsa lessons, live blues, sometimes theatrical performances and film screenings.","(41.03181, 28.97943)",wikivoyage,red
0,360 Istanbul ,41.0327,28.9767,"Istiklal Cd 163, Mısır Apartmanı, floor 8 ",https://www.360istanbul.com/ ,Eat_Splurge,Great reviews for this rooftop restaurant with panoramic views.,"(41.0327, 28.9767)",wikivoyage,red
0,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
1,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
2,Riddim Club Taksim,0.0,0.0,"Cihangir, Sıraselviler Cd 35/1",https://www.instagram.com/riddimclub/,Drink,A complex with three floor. Rıddim live is the performance hall of complex and you can listen rock pop and alternative kinds of music. Riddim Special is the conceptual parties floor. İstanbul's best R&B-HipHop club is Rıddım R&B-HipHop (the 3rd floor).,"(0, 0)",wikivoyage,red
3,Mektup Bar ,0.0,0.0,"Şehit Muhtar, İmam Adnan Sk 20 ",https://www.facebook.com/pages/Mektup-Bar-Taksim/313261632033153 ,Drink,"Authentic live music. But, there is a restaurant, too. Do expect to pay a cover charge (approximately 15 TL) if there is a band playing.","(0, 0)",wikivoyage,red
4,Montreal Nevizade ,0.0,0.0,"Hüseyinağa, Nevizade Sk 12 ",https://www.instagram.com/montrealnevizade/ ,Drink,"Located in Nevizade where you can see so many small bars located next to each other, has live music and beer and shots in a subdued ambience of neon lights. ","(0, 0)",wikivoyage,red
5,Snog Rooftop Bar,41.0265013,28.9744533,Galip Dede Cd 56,https://www.snogroofbar.com/,Drink,Good bar. But the attraction here is the stunning view.,"(41.0265013, 28.9744533)",wikivoyage,red
0,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
1,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
2,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
3,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
4,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
5,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
0,--,41.0252857,28.9727922,,,Drink,,"(41.0252857, 28.9727922)",wikivoyage,red
1,Kadınlar Kahvesi ,0.0,0.0,"İstiklal Cd, Ayhan Işık Sk 19 ", ,Drink,Different types of traditional Turkish coffees and snacks.,"(0, 0)",wikivoyage,red
0,--,41.0252857,28.9727922,,,Drink_Cafés,,"(41.0252857, 28.9727922)",wikivoyage,red
1,Kadınlar Kahvesi ,0.0,0.0,"İstiklal Cd, Ayhan Işık Sk 19 ", ,Drink_Cafés,Different types of traditional Turkish coffees and snacks.,"(0, 0)",wikivoyage,red
0,Hotel Mara ,41.0339,28.9789,"Turnacıbaşı Cd 4, off Istikal Cd ",https://www.hotelmaraistanbul.com/ ,Sleep,Central but tatty.,"(41.0339, 28.9789)",wikivoyage,red
0,World House Hotel ,41.0265,28.9747,Galip Dede Cd 85 ,https://www.worldhousebh.com/ ,Sleep,"Clean friendly hotel, no longer a hostel. No catering but there's a coffee shop below.","(41.0265, 28.9747)",wikivoyage,red
1,Midtown Hotel Istanbul ,41.0389,28.9849,Lamartin Cd 13 ,https://www.midtown-hotel.com ,Sleep,Smart business hotel.,"(41.0389, 28.9849)",wikivoyage,red
2,Radisson Blu ,41.0305,28.9719,Refik Saydam Cd 19 ,https://www.radissonhotels.com/en-us/hotels/radisson-blu-istanbul-pera ,Sleep,Slick welcoming hotel. ,"(41.0305, 28.9719)",wikivoyage,red
3,--,41.0252857,28.9727922,,,Sleep,,"(41.0252857, 28.9727922)",wikivoyage,red
4,Richmond Istanbul ,41.0298,28.9756,İstiklal Cd 227 ,https://www.richmondhotels.com.tr/richmond-istanbul-taksim-beyoglu-oteli/ ,Sleep,Pleasant hotel in Beyoğlu district. ,"(41.0298, 28.9756)",wikivoyage,red
5,Misafir Suites ,41.0343,28.9809,Gazeteci Erol Dernek Sk 1 ,https://8istanbul.com/ ,Sleep,"Huge chic modern rooms, but poor soundproofing for such a busy central spot.","(41.0343, 28.9809)",wikivoyage,red
0,Intercontinental Istanbul ,41.0399,28.9883,Asker Ocağı Cd 1 ,https://www.ihg.com/ ,Sleep,"Smart efficient hotel, the bar has stunning views in the evening. Mixed reviews for the restaurants.","(41.0399, 28.9883)",wikivoyage,red
1,Pera Palace ,41.031,28.9735,Meşrutiyet Cd 52 ,https://perapalace.com ,Sleep,"Opened in 1892 and sitting on a hill overlooking the Golden Horn. They make much of their history, and a stellar cast of celebs have stayed here, including Agatha Christie. They claim she wrote ''Murder on the Orient Express'' in room 411, though she probably wrote the first draft in Arpachiyah in Iraq. Atatürk often used Room 101 in the early days of the Republic, and that's now a museum.","(41.031, 28.9735)",wikivoyage,red
2,Marmara Taksim ,41.0364,28.9863,"Osmanlı Sk 1, Taksim Meydanı ",https://www.themarmarahotels.com/taksim ,Sleep,"Occasion lapses, but mostly glowing reviews for this upscale hotel with great views over the Bosphorus.","(41.0364, 28.9863)",wikivoyage,red
